recommendation,source_info,source_package_name,binning_data,create_time,deviceuuid,modify_sh_ver,active_time,speed,achievement,healthy_step,create_sh_ver,datauuid,walk_step_count,run_step_count,day_time,calorie,distance,step_count,update_time,pkg_name
7500,,com.sec.android.app.shealth,8b012014-1345-44cb-80c7-707be9bf72ec.binning_data,"11/06/2024, 10:10:36 PM",HuT3voPSBy,,6248000,1.500000,8b012014-1345-44cb-80c7-707be9bf72ec.achievement,0,,8b012014-1345-44cb-80c7-707be9bf72ec,8421,0,1729468800000,320.280273,7095.439941,8421,"11/06/2024, 10:10:36 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,21dedaa8-de69-43ed-b154-e72e57cf6ef0.binning_data,"11/06/2024, 10:10:36 PM",VfS0qUERdZ,,8700257,1.408204,21dedaa8-de69-43ed-b154-e72e57cf6ef0.achievement,0,,21dedaa8-de69-43ed-b154-e72e57cf6ef0,15781,2,1729468800000,560.533936,12251.740234,15783,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5553a48c-eb36-4e05-bf19-6e686d418f9d.binning_data,"11/06/2024, 10:10:36 PM",HuT3voPSBy,,12511000,1.500000,5553a48c-eb36-4e05-bf19-6e686d418f9d.achievement,0,,5553a48c-eb36-4e05-bf19-6e686d418f9d,11442,0,1729555200000,452.695587,10028.948242,11442,"11/06/2024, 10:10:36 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,4d9ef1cc-8566-4d32-922b-1f68be8f6e45.binning_data,"11/06/2024, 10:10:36 PM",VfS0qUERdZ,,10708939,1.536071,4d9ef1cc-8566-4d32-922b-1f68be8f6e45.achievement,0,,4d9ef1cc-8566-4d32-922b-1f68be8f6e45,17179,2545,1729555200000,821.750305,16449.691406,19724,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5e68449e-8d88-4217-a3e8-9c5c483b6f03.binning_data,"11/06/2024, 10:10:36 PM",HuT3voPSBy,,13726000,1.500000,5e68449e-8d88-4217-a3e8-9c5c483b6f03.achievement,0,,5e68449e-8d88-4217-a3e8-9c5c483b6f03,8760,0,1729641600000,313.434723,6943.784180,8760,"11/06/2024, 10:10:36 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,3d0e1382-c0ba-4e24-935a-aa9ce4b31c84.binning_data,"11/06/2024, 10:10:36 PM",VfS0qUERdZ,,10134000,1.399401,3d0e1382-c0ba-4e24-935a-aa9ce4b31c84.achievement,0,,3d0e1382-c0ba-4e24-935a-aa9ce4b31c84,18638,2,1729641600000,658.040039,14181.533203,18640,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7d29bf8f-ed76-4468-9166-fa2d0ded9af1.binning_data,"11/06/2024, 10:10:36 PM",HuT3voPSBy,,18661000,1.500000,7d29bf8f-ed76-4468-9166-fa2d0ded9af1.achievement,0,,7d29bf8f-ed76-4468-9166-fa2d0ded9af1,10536,0,1729728000000,378.813263,8392.170898,10536,"11/06/2024, 10:10:36 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7f01e68d-c542-42d1-95fc-9770259a0805.binning_data,"11/06/2024, 10:10:36 PM",VfS0qUERdZ,,9897661,1.409559,7f01e68d-c542-42d1-95fc-9770259a0805.achievement,0,,7f01e68d-c542-42d1-95fc-9770259a0805,18144,9,1729728000000,658.923401,13951.340820,18153,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,671f07b8-fb13-475b-b74d-a7f1a5316de1.binning_data,"11/06/2024, 10:10:36 PM",HuT3voPSBy,,11341000,1.500000,671f07b8-fb13-475b-b74d-a7f1a5316de1.achievement,0,,671f07b8-fb13-475b-b74d-a7f1a5316de1,9629,0,1729814400000,346.204895,7669.770020,9629,"11/06/2024, 10:10:36 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,613079bf-5704-47fd-82e3-9d47913c9c59.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,11193312,1.418187,613079bf-5704-47fd-82e3-9d47913c9c59.achievement,0,,613079bf-5704-47fd-82e3-9d47913c9c59,20539,8,1729814400000,741.354004,15874.212891,20547,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,b40adeca-6c10-46a7-b46f-2538afea0264.binning_data,"11/06/2024, 10:10:37 PM",HuT3voPSBy,,17029000,1.500000,b40adeca-6c10-46a7-b46f-2538afea0264.achievement,0,,b40adeca-6c10-46a7-b46f-2538afea0264,17780,0,1729900800000,737.296997,16333.963867,17780,"11/06/2024, 10:10:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,28fcfb7c-97ac-48dc-ac7c-3f0f68cfa6d4.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,18299730,1.573018,28fcfb7c-97ac-48dc-ac7c-3f0f68cfa6d4.achievement,0,,28fcfb7c-97ac-48dc-ac7c-3f0f68cfa6d4,28365,4790,1729900800000,1470.997803,28785.802734,33155,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,963eb30c-eafe-4b71-8035-18a6dbc15eff.binning_data,"11/06/2024, 10:10:37 PM",HuT3voPSBy,,9014000,1.500000,963eb30c-eafe-4b71-8035-18a6dbc15eff.achievement,0,,963eb30c-eafe-4b71-8035-18a6dbc15eff,10459,0,1729987200000,408.736969,9055.095703,10459,"11/06/2024, 10:10:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,997aebad-0e9d-4871-87eb-470b95477d75.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,8186925,1.473321,997aebad-0e9d-4871-87eb-470b95477d75.achievement,0,,997aebad-0e9d-4871-87eb-470b95477d75,14384,0,1729987200000,549.946960,12061.967773,14384,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,773f0177-ef57-42d3-89c2-26ea5f3e70c6.binning_data,"11/06/2024, 10:10:37 PM",HuT3voPSBy,,12086000,1.500000,773f0177-ef57-42d3-89c2-26ea5f3e70c6.achievement,0,,773f0177-ef57-42d3-89c2-26ea5f3e70c6,9643,0,1730073600000,358.016510,7931.442383,9643,"11/06/2024, 10:10:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,28011180-d73f-40b1-8097-76d42a7b4a6d.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,9393901,1.459038,28011180-d73f-40b1-8097-76d42a7b4a6d.achievement,0,,28011180-d73f-40b1-8097-76d42a7b4a6d,17356,4,1730073600000,642.282593,13706.059570,17360,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ac61747d-6036-4725-aec8-b99fd914a8ce.binning_data,"11/06/2024, 10:10:37 PM",HuT3voPSBy,,14703000,1.500000,ac61747d-6036-4725-aec8-b99fd914a8ce.achievement,0,,ac61747d-6036-4725-aec8-b99fd914a8ce,12121,0,1730160000000,395.801483,8768.525391,12121,"11/06/2024, 10:10:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,8f6b75ea-f92b-40a9-ba1b-e77522226239.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,9697717,1.687304,8f6b75ea-f92b-40a9-ba1b-e77522226239.achievement,0,,8f6b75ea-f92b-40a9-ba1b-e77522226239,16005,4994,1730160000000,889.223511,16362.997070,20999,"11/07/2024, 8:36:22 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,01795cdb-c749-4b2a-a3f3-e9844586a586.binning_data,"11/06/2024, 10:10:37 PM",HuT3voPSBy,,10698000,1.500000,01795cdb-c749-4b2a-a3f3-e9844586a586.achievement,0,,01795cdb-c749-4b2a-a3f3-e9844586a586,9711,0,1730246400000,337.632690,7479.862793,9711,"11/06/2024, 10:10:37 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ead1a58e-540b-471e-82f3-5140ea1da5e7.binning_data,"11/06/2024, 10:10:37 PM",VfS0qUERdZ,,7223657,1.428727,ead1a58e-540b-471e-82f3-5140ea1da5e7.achievement,0,,ead1a58e-540b-471e-82f3-5140ea1da5e7,13574,7,1730246400000,474.472687,10320.631836,13581,"11/07/2024, 8:13:14 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,e926a5c2-0f8f-4e62-af6f-1cd7f62acd1e.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,10756000,1.500000,e926a5c2-0f8f-4e62-af6f-1cd7f62acd1e.achievement,0,,e926a5c2-0f8f-4e62-af6f-1cd7f62acd1e,17171,0,1730332800000,741.486511,16426.791016,17171,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,a11304d9-591c-4945-88ac-7c84db98976f.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,7587000,1.558023,a11304d9-591c-4945-88ac-7c84db98976f.achievement,0,,a11304d9-591c-4945-88ac-7c84db98976f,12103,0,1730419200000,425.848907,8861.225586,12103,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,1c2fa1b4-8571-4b4f-b39d-e565cd8865cd.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,11883000,1.560275,1c2fa1b4-8571-4b4f-b39d-e565cd8865cd.achievement,0,,1c2fa1b4-8571-4b4f-b39d-e565cd8865cd,20025,0,1730505600000,696.069397,14717.243164,20025,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,34fe77d8-8829-4cff-b51c-0718793bcb3a.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,6500000,1.905173,34fe77d8-8829-4cff-b51c-0718793bcb3a.achievement,0,,34fe77d8-8829-4cff-b51c-0718793bcb3a,10840,0,1730592000000,418.192322,9231.712891,10840,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,e1409f4a-6e50-4751-b890-ff041ddcfaa6.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,8401000,3.901530,e1409f4a-6e50-4751-b890-ff041ddcfaa6.achievement,0,,e1409f4a-6e50-4751-b890-ff041ddcfaa6,11371,4095,1730678400000,817.525146,15246.131836,15466,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,668b7a3e-f6f0-4b2b-bcff-356dfe2426ec.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,5292000,2.642832,668b7a3e-f6f0-4b2b-bcff-356dfe2426ec.achievement,0,,668b7a3e-f6f0-4b2b-bcff-356dfe2426ec,8374,152,1730764800000,331.546173,7030.070801,8526,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,bccfbfdc-23fb-4dfd-8828-0d0f7c56cab1.binning_data,"11/06/2024, 10:18:08 PM",HuT3voPSBy,,8104000,1.885791,bccfbfdc-23fb-4dfd-8828-0d0f7c56cab1.achievement,0,,bccfbfdc-23fb-4dfd-8828-0d0f7c56cab1,12406,0,1730851200000,474.954315,9995.441406,12406,"11/06/2024, 10:18:08 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,9d1e5f09-93fb-4de3-8b5f-6011597f2cdc.binning_data,"11/06/2024, 10:18:11 PM",VfS0qUERdZ,,16963473,1.589358,9d1e5f09-93fb-4de3-8b5f-6011597f2cdc.achievement,0,,9d1e5f09-93fb-4de3-8b5f-6011597f2cdc,24843,5050,1730332800000,1375.386475,26961.033203,29893,"11/07/2024, 8:13:15 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,1ea64a15-e360-49a8-be51-287485893801.binning_data,"11/06/2024, 10:18:11 PM",VfS0qUERdZ,,7899593,1.223000,1ea64a15-e360-49a8-be51-287485893801.achievement,0,,1ea64a15-e360-49a8-be51-287485893801,14054,17,1730419200000,560.059082,9661.203125,14071,"11/07/2024, 8:13:15 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,fe3be742-a610-47a1-9566-72e33939e969.binning_data,"11/06/2024, 10:18:11 PM",VfS0qUERdZ,,12226560,1.302565,fe3be742-a610-47a1-9566-72e33939e969.achievement,0,,fe3be742-a610-47a1-9566-72e33939e969,23178,232,1730505600000,926.033936,15925.885742,23410,"11/07/2024, 8:13:16 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,76d51210-fd50-4de9-9c50-7956a23519d8.binning_data,"11/06/2024, 10:18:11 PM",VfS0qUERdZ,,6652684,1.366606,76d51210-fd50-4de9-9c50-7956a23519d8.achievement,0,,76d51210-fd50-4de9-9c50-7956a23519d8,11354,0,1730592000000,427.553497,9091.599609,11354,"11/07/2024, 8:13:16 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,47bf9c26-aba6-4b4a-83f8-92837230876b.binning_data,"11/06/2024, 10:18:11 PM",VfS0qUERdZ,,8746750,1.771916,47bf9c26-aba6-4b4a-83f8-92837230876b.achievement,0,,47bf9c26-aba6-4b4a-83f8-92837230876b,12054,4095,1730678400000,834.109985,15498.503906,16149,"11/07/2024, 8:13:17 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,4a23e94c-efab-414c-8fe1-8f6f1b8bb11e.binning_data,"11/06/2024, 10:18:12 PM",VfS0qUERdZ,,5350720,1.330660,4a23e94c-efab-414c-8fe1-8f6f1b8bb11e.achievement,0,,4a23e94c-efab-414c-8fe1-8f6f1b8bb11e,8413,300,1730764800000,341.028778,7119.990234,8713,"11/07/2024, 8:13:17 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,65712759-8298-4140-98f0-b7ee5a3eb32a.binning_data,"11/06/2024, 10:18:12 PM",VfS0qUERdZ,,8611329,1.310482,65712759-8298-4140-98f0-b7ee5a3eb32a.achievement,0,,65712759-8298-4140-98f0-b7ee5a3eb32a,13887,231,1730851200000,541.192261,11284.988281,14118,"11/07/2024, 8:13:18 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,aa286fd6-abec-4da7-8066-8810a7a09ac3.binning_data,"11/07/2024, 8:11:57 AM",VfS0qUERdZ,,9187945,1.471376,aa286fd6-abec-4da7-8066-8810a7a09ac3.achievement,0,,aa286fd6-abec-4da7-8066-8810a7a09ac3,10151,5862,1730937600000,821.585327,13518.925781,16013,"11/07/2024, 11:13:25 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ed3f7d6a-10ca-4502-8644-016eb4b107c1.binning_data,"11/07/2024, 8:11:58 AM",HuT3voPSBy,,8249000,3.547089,ed3f7d6a-10ca-4502-8644-016eb4b107c1.achievement,0,,ed3f7d6a-10ca-4502-8644-016eb4b107c1,10435,2669,1730937600000,669.347717,12624.999023,13104,"11/07/2024, 11:13:25 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,9c2ad822-f132-4d8d-8f6f-236cada7f335.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,6649770,2.685344,9c2ad822-f132-4d8d-8f6f-236cada7f335.achievement,0,,9c2ad822-f132-4d8d-8f6f-236cada7f335,8415,5682,1730332800000,704.750000,11702.903320,14097,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,15853b59-86d7-4428-952a-11b5c79a6d36.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,4419359,2.166667,15853b59-86d7-4428-952a-11b5c79a6d36.achievement,0,,15853b59-86d7-4428-952a-11b5c79a6d36,9682,21,1730419200000,432.911011,6161.288086,9703,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,aca0a6aa-d7dd-442e-9f19-dd1cf53cb894.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,8849250,2.327977,aca0a6aa-d7dd-442e-9f19-dd1cf53cb894.achievement,0,,aca0a6aa-d7dd-442e-9f19-dd1cf53cb894,19140,237,1730505600000,865.119995,12355.153320,19377,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,70e624bf-0675-4476-b370-943daf36e1e5.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,3323835,1.676561,70e624bf-0675-4476-b370-943daf36e1e5.achievement,0,,70e624bf-0675-4476-b370-943daf36e1e5,6218,0,1730592000000,231.350006,4708.770020,6218,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,28825a94-ed7c-4da8-a238-f870de26ae31.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,3058129,1.861111,28825a94-ed7c-4da8-a238-f870de26ae31.achievement,0,,28825a94-ed7c-4da8-a238-f870de26ae31,5678,0,1730678400000,202.690002,4319.270020,5678,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,58d9ff7f-5890-4cbf-9420-d35d5f5e1c34.binning_data,"11/07/2024, 8:12:35 AM",xtfbSOmziO,,437154,2.525273,58d9ff7f-5890-4cbf-9420-d35d5f5e1c34.achievement,0,,58d9ff7f-5890-4cbf-9420-d35d5f5e1c34,646,300,1730764800000,44.430000,753.940979,946,"11/07/2024, 8:12:35 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,5ee7afcb-e810-443c-86f6-36b0e1625e86.binning_data,"11/07/2024, 8:12:36 AM",xtfbSOmziO,,3129104,2.451668,5ee7afcb-e810-443c-86f6-36b0e1625e86.achievement,0,,5ee7afcb-e810-443c-86f6-36b0e1625e86,5554,233,1730851200000,220.710007,4325.680176,5787,"11/07/2024, 8:12:36 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,a593b4e9-55ad-4d3f-9f5b-bc669e0631eb.binning_data,"11/07/2024, 8:12:36 AM",xtfbSOmziO,,6837877,2.666667,a593b4e9-55ad-4d3f-9f5b-bc669e0631eb.achievement,0,,a593b4e9-55ad-4d3f-9f5b-bc669e0631eb,8452,5939,1730937600000,723.972107,11881.890625,14391,"11/07/2024, 11:13:33 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7b6bbe35-9073-4495-8a8b-0cb17c40d022.binning_data,"11/07/2024, 8:12:45 AM",VfS0qUERdZ,,5763333,1.003012,7b6bbe35-9073-4495-8a8b-0cb17c40d022.achievement,0,,7b6bbe35-9073-4495-8a8b-0cb17c40d022,7449,0,1726012800000,286.009827,5780.693848,7449,"11/07/2024, 8:12:45 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,43b5ec50-0f1f-4da8-9dae-3030c64a36ac.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,1851208,2.471043,43b5ec50-0f1f-4da8-9dae-3030c64a36ac.achievement,0,,43b5ec50-0f1f-4da8-9dae-3030c64a36ac,3197,265,1728691200000,125.279999,2478.790039,3462,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,7d0853e9-8fa9-46ea-85ff-55a0a62f64f4.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,5169632,1.638889,7d0853e9-8fa9-46ea-85ff-55a0a62f64f4.achievement,0,,7d0853e9-8fa9-46ea-85ff-55a0a62f64f4,9449,0,1728777600000,311.269989,6659.719238,9449,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,958e3e47-569a-4935-99c1-ca1431ec6205.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,8756153,2.694444,958e3e47-569a-4935-99c1-ca1431ec6205.achievement,0,,958e3e47-569a-4935-99c1-ca1431ec6205,12230,5724,1728950400000,796.431030,14006.535156,17954,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,c0a6789e-4bd2-4d2d-b844-6f7a562c9a1f.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4006195,2.055556,c0a6789e-4bd2-4d2d-b844-6f7a562c9a1f.achievement,0,,c0a6789e-4bd2-4d2d-b844-6f7a562c9a1f,7389,49,1729036800000,249.089005,5316.687988,7438,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,ac8c27b1-5b09-48f4-9e6c-324ea4b8f6fa.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,7497378,2.604207,ac8c27b1-5b09-48f4-9e6c-324ea4b8f6fa.achievement,0,,ac8c27b1-5b09-48f4-9e6c-324ea4b8f6fa,13632,2,1729123200000,453.850006,9493.759766,13634,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,d007c5ac-6de4-4001-a312-f97eedd90743.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,303076,1.694444,d007c5ac-6de4-4001-a312-f97eedd90743.achievement,0,,d007c5ac-6de4-4001-a312-f97eedd90743,603,0,1729209600000,25.280001,364.649994,603,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,e99000c2-de1e-4967-b996-c92026e3eeec.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,1282422,1.694444,e99000c2-de1e-4967-b996-c92026e3eeec.achievement,0,,e99000c2-de1e-4967-b996-c92026e3eeec,2461,20,1729296000000,86.550003,1724.260010,2481,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,4ba4db77-f622-4e43-a696-6c2986f35ef4.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,7717697,1.704882,4ba4db77-f622-4e43-a696-6c2986f35ef4.achievement,0,,4ba4db77-f622-4e43-a696-6c2986f35ef4,16827,21,1729382400000,702.190002,9990.451172,16848,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,3631d69e-f5be-4511-8682-a7e603807f8c.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4378572,1.686105,3631d69e-f5be-4511-8682-a7e603807f8c.achievement,0,,3631d69e-f5be-4511-8682-a7e603807f8c,8114,2,1729468800000,264.589996,5690.590820,8116,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,8dc88fc9-1473-4954-8a1a-70b39bd364e6.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4527494,2.861111,8dc88fc9-1473-4954-8a1a-70b39bd364e6.achievement,0,,8dc88fc9-1473-4954-8a1a-70b39bd364e6,6502,2831,1729555200000,415.489014,7214.651855,9333,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,8a9f5c41-733c-4bac-8811-71f75139a397.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,6154224,2.416667,8a9f5c41-733c-4bac-8811-71f75139a397.achievement,0,,8a9f5c41-733c-4bac-8811-71f75139a397,11038,4,1729641600000,390.480011,8058.946777,11042,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,760180c8-6daa-41b8-9073-5e5e0a9a5327.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4790426,2.222222,760180c8-6daa-41b8-9073-5e5e0a9a5327.achievement,0,,760180c8-6daa-41b8-9073-5e5e0a9a5327,8491,13,1729728000000,315.990997,6206.509766,8504,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,3bfa3310-1657-4ed0-bf34-23d26b3d72fe.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,6660285,1.861111,3bfa3310-1657-4ed0-bf34-23d26b3d72fe.achievement,0,,3bfa3310-1657-4ed0-bf34-23d26b3d72fe,12006,8,1729814400000,433.709991,9019.251953,12014,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,09f387d8-5a4b-42cf-852b-0c137d6aab11.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,8177450,2.744357,09f387d8-5a4b-42cf-852b-0c137d6aab11.achievement,0,,09f387d8-5a4b-42cf-852b-0c137d6aab11,11695,5266,1729900800000,807.708008,13750.390625,16961,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,79160f9e-05ac-4046-81f5-be95814f825f.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,2411985,1.888889,79160f9e-05ac-4046-81f5-be95814f825f.achievement,0,,79160f9e-05ac-4046-81f5-be95814f825f,4430,0,1729987200000,159.210007,3373.392090,4430,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,436ac85a-adde-4f2d-bf27-bccb3c29c95e.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4499083,1.805556,436ac85a-adde-4f2d-bf27-bccb3c29c95e.achievement,0,,436ac85a-adde-4f2d-bf27-bccb3c29c95e,8445,4,1730073600000,309.980011,6324.051758,8449,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,9bae73a3-a22b-4e27-b4e7-d58c76be5a9e.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,4291784,2.694444,9bae73a3-a22b-4e27-b4e7-d58c76be5a9e.achievement,0,,9bae73a3-a22b-4e27-b4e7-d58c76be5a9e,4260,5624,1730160000000,550.739990,8476.406250,9884,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,04697823-db5c-4f27-8431-6d86972168ad.binning_data,"11/07/2024, 8:36:23 AM",xtfbSOmziO,,2501114,2.008025,04697823-db5c-4f27-8431-6d86972168ad.achievement,0,,04697823-db5c-4f27-8431-6d86972168ad,4331,7,1730246400000,154.970001,3179.949951,4338,"11/07/2024, 8:36:23 AM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,b24c848f-b5a8-4232-adce-a66744537fda.binning_data,"11/08/2024, 6:28:22 AM",VfS0qUERdZ,,10277873,1.335098,b24c848f-b5a8-4232-adce-a66744537fda.achievement,0,,b24c848f-b5a8-4232-adce-a66744537fda,18052,9,1731024000000,678.360229,13721.969727,18061,"11/08/2024, 11:09:03 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,1bb54df3-ac56-41cb-b3bb-423395c7371d.binning_data,"11/08/2024, 6:28:22 AM",HuT3voPSBy,,10123000,1.718198,1bb54df3-ac56-41cb-b3bb-423395c7371d.achievement,0,,1bb54df3-ac56-41cb-b3bb-423395c7371d,17282,0,1731024000000,625.236206,13453.668945,17282,"11/08/2024, 11:09:03 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,785188eb-f258-4e82-bcf2-3e9ce6d185f1.binning_data,"11/08/2024, 6:54:35 AM",xtfbSOmziO,,9067820,3.083333,785188eb-f258-4e82-bcf2-3e9ce6d185f1.achievement,0,,785188eb-f258-4e82-bcf2-3e9ce6d185f1,17071,9,1731024000000,655.878479,12881.595703,17080,"11/08/2024, 8:10:44 PM",com.sec.android.app.shealth,
7500,,com.sec.android.app.shealth,cc9045c4-1f57-41cb-aeae-e51849a0e376.binning_data,"11/09/2024, 8:48:27 AM",VfS0qUERdZ,,6476513,1.254455,cc9045c4-1f57-41cb-aeae-e51849a0e376.achievement,0,,cc9045c4-1f57-41cb-aeae-e51849a0e376,10598,17,1731110400000,390.273376,8124.493652,10615,"11/09/2024, 9:18:32 PM",com.sec.android.app.shealth,
